,author,contributors,coordinates,created_at,destroy,display_text_range,entities,favorite,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,parse,parse_list,place,possibly_sensitive,retweet,retweet_count,retweeted,retweets,source,source_url,truncated,user,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink
10,,,,Tue Jul 19 21:20:33 +0000 2022,,"[0, 198]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,10447,False,"Veteran forward JaMychal Green is working toward a contract buyout with Oklahoma City, and once that’s completed and he’s cleared waivers, Green intends to sign with Golden State, sources tell ESPN.",,1549504488964296704,1549504488964296704,,,,,,False,en,,,,,,1018,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 50323173, 'id_str': '50323173', 'name': 'Adrian Wojnarowski', 'screen_name': 'wojespn', 'location': 'St. Bonaventure, NY', 'description': 'ESPN Senior NBA Insider', 'url': 'https://t.co/BSi8UGrj5q', 'entities': {'url': {'urls': [{'url': 'https://t.co/BSi8UGrj5q', 'expanded_url': 'http://www.espn.com', 'display_url': 'espn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5595530, 'friends_count': 1919, 'listed_count': 35157, 'created_at': 'Wed Jun 24 14:43:40 +0000 2009', 'favourites_count': 10659, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 22692, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/50323173/1501272451', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
11,,,,Mon Jul 18 20:35:54 +0000 2022,,"[0, 113]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/uj87eE8rQY', 'expanded_url': 'https://es.pn/3csjix7', 'display_url': 'es.pn/3csjix7', 'indices': [90, 113]}]}",,2361,False,"ESPN story on Oklahoma City's Kenrich Williams agreeing on a four-year, $27.2M extension: https://t.co/uj87eE8rQY",,1549130863820132358,1549130863820132358,,,,,,False,en,,,,False,,185,False,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,False,"{'id': 50323173, 'id_str': '50323173', 'name': 'Adrian Wojnarowski', 'screen_name': 'wojespn', 'location': 'St. Bonaventure, NY', 'description': 'ESPN Senior NBA Insider', 'url': 'https://t.co/BSi8UGrj5q', 'entities': {'url': {'urls': [{'url': 'https://t.co/BSi8UGrj5q', 'expanded_url': 'http://www.espn.com', 'display_url': 'espn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5595530, 'friends_count': 1919, 'listed_count': 35157, 'created_at': 'Wed Jun 24 14:43:40 +0000 2009', 'favourites_count': 10659, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 22692, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/50323173/1501272451', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
12,,,,Mon Jul 18 19:55:24 +0000 2022,,"[0, 240]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PensackSports', 'name': 'PensackSports', 'id': 418462864, 'id_str': '418462864', 'indices': [146, 160]}], 'urls': []}",,9120,False,"ESPN Sources: Oklahoma City Thunder forward Kenrich Williams has agreed on a four-year, $27.2 million contract extension. The deal, negotiated by @PensackSports, comes for an undrafted player who had no Division I offers out of high school.",,1549120673204797440,1549120673204797440,,,,,,False,en,,,,,,894,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 50323173, 'id_str': '50323173', 'name': 'Adrian Wojnarowski', 'screen_name': 'wojespn', 'location': 'St. Bonaventure, NY', 'description': 'ESPN Senior NBA Insider', 'url': 'https://t.co/BSi8UGrj5q', 'entities': {'url': {'urls': [{'url': 'https://t.co/BSi8UGrj5q', 'expanded_url': 'http://www.espn.com', 'display_url': 'espn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5595530, 'friends_count': 1919, 'listed_count': 35157, 'created_at': 'Wed Jun 24 14:43:40 +0000 2009', 'favourites_count': 10659, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 22692, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/50323173/1501272451', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
13,,,,Mon Jul 18 14:41:08 +0000 2022,,"[0, 135]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/ow2opYpCkQ', 'expanded_url': 'https://spoti.fi/3ASCCh4', 'display_url': 'spoti.fi/3ASCCh4', 'indices': [112, 135]}], 'media': [{'id': 1549041550583283712, 'id_str': '1549041550583283712', 'indices': [136, 159], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1549041550583283712/pu/img/-q_Fe_XIMKZ4S26K.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1549041550583283712/pu/img/-q_Fe_XIMKZ4S26K.jpg', 'url': 'https://t.co/uX4qWDDQDR', 'display_url': 'pic.twitter.com/uX4qWDDQDR', 'expanded_url': 'https://twitter.com/wojespn/status/1549041584179535872/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}}}]}",,2143,False,Charlotte Hornets coach Steve Clifford on running it back with owner Michael Jordan. Full audio on The Woj Pod: https://t.co/ow2opYpCkQ https://t.co/uX4qWDDQDR,,1549041584179535872,1549041584179535872,,,,,,False,en,,,,False,,200,False,,"<a href=""https://www.greenfly.com"" rel=""nofollow"">Greenfly</a>",,False,"{'id': 50323173, 'id_str': '50323173', 'name': 'Adrian Wojnarowski', 'screen_name': 'wojespn', 'location': 'St. Bonaventure, NY', 'description': 'ESPN Senior NBA Insider', 'url': 'https://t.co/BSi8UGrj5q', 'entities': {'url': {'urls': [{'url': 'https://t.co/BSi8UGrj5q', 'expanded_url': 'http://www.espn.com', 'display_url': 'espn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5595530, 'friends_count': 1919, 'listed_count': 35157, 'created_at': 'Wed Jun 24 14:43:40 +0000 2009', 'favourites_count': 10659, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 22692, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/50323173/1501272451', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
14,,,,Sun Jul 17 23:12:30 +0000 2022,,"[0, 153]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,8941,False,"The Denver Nuggets are signing Australian F Jack White to a two-way contract, sources tell ESPN. White had a strong Summer League performance for Denver.",,1548807886846959618,1548807886846959618,,,,,,False,en,,,,,,633,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 50323173, 'id_str': '50323173', 'name': 'Adrian Wojnarowski', 'screen_name': 'wojespn', 'location': 'St. Bonaventure, NY', 'description': 'ESPN Senior NBA Insider', 'url': 'https://t.co/BSi8UGrj5q', 'entities': {'url': {'urls': [{'url': 'https://t.co/BSi8UGrj5q', 'expanded_url': 'http://www.espn.com', 'display_url': 'espn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5595530, 'friends_count': 1919, 'listed_count': 35157, 'created_at': 'Wed Jun 24 14:43:40 +0000 2009', 'favourites_count': 10659, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 22692, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/50323173/1501272451', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
15,,,,Sun Jul 17 20:06:24 +0000 2022,,"[0, 276]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'excelbasketball', 'name': 'excel basketball', 'id': 1148236876370849793, 'id_str': '1148236876370849793', 'indices': [151, 167]}, {'screen_name': 'DraftExpress', 'name': 'Jonathan Givony', 'id': 43581945, 'id_str': '43581945', 'indices': [180, 193]}], 'urls': []}",,7917,False,"The Utah Jazz have agreed on a two-year, $6.25M deal with Italian forward Simone Fontecchio of Baskonia in the Spanish ACB, his agent Sam Goldfeder of @ExcelBasketball tells ESPN. @DraftExpress considers Fontecchio, 26, the best available international small forward prospect.",,1548761053609299973,1548761053609299973,,,,,,False,en,,,,,,820,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 50323173, 'id_str': '50323173', 'name': 'Adrian Wojnarowski', 'screen_name': 'wojespn', 'location': 'St. Bonaventure, NY', 'description': 'ESPN Senior NBA Insider', 'url': 'https://t.co/BSi8UGrj5q', 'entities': {'url': {'urls': [{'url': 'https://t.co/BSi8UGrj5q', 'expanded_url': 'http://www.espn.com', 'display_url': 'espn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5595530, 'friends_count': 1919, 'listed_count': 35157, 'created_at': 'Wed Jun 24 14:43:40 +0000 2009', 'favourites_count': 10659, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 22692, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/50323173/1501272451', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
16,,,,Sat Jul 16 02:44:37 +0000 2022,,"[0, 147]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/JdmpX1xnK4', 'expanded_url': 'https://es.pn/3cm36gM', 'display_url': 'es.pn/3cm36gM', 'indices': [124, 147]}]}",,13283,False,"After 14 years, Lakers star Russell Westbrook and his agent Thad Foucher of Wasserman have parted ways, Foucher tells ESPN: https://t.co/JdmpX1xnK4",,1548136490730803200,1548136490730803200,,,,,,False,en,,,,False,,1799,False,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,False,"{'id': 50323173, 'id_str': '50323173', 'name': 'Adrian Wojnarowski', 'screen_name': 'wojespn', 'location': 'St. Bonaventure, NY', 'description': 'ESPN Senior NBA Insider', 'url': 'https://t.co/BSi8UGrj5q', 'entities': {'url': {'urls': [{'url': 'https://t.co/BSi8UGrj5q', 'expanded_url': 'http://www.espn.com', 'display_url': 'espn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5595530, 'friends_count': 1919, 'listed_count': 35157, 'created_at': 'Wed Jun 24 14:43:40 +0000 2009', 'favourites_count': 10659, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 22692, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/50323173/1501272451', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
17,,,,Fri Jul 15 02:07:00 +0000 2022,,"[0, 111]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/U6Ih5aZBGa', 'expanded_url': 'https://es.pn/3ANilJB', 'display_url': 'es.pn/3ANilJB', 'indices': [88, 111]}]}",,3803,False,ESPN story on Austin Rivers landing a one-year deal to join the Minnesota Timberwolves: https://t.co/U6Ih5aZBGa,,1547764640288948233,1547764640288948233,,,,,,False,en,,,,False,,238,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 50323173, 'id_str': '50323173', 'name': 'Adrian Wojnarowski', 'screen_name': 'wojespn', 'location': 'St. Bonaventure, NY', 'description': 'ESPN Senior NBA Insider', 'url': 'https://t.co/BSi8UGrj5q', 'entities': {'url': {'urls': [{'url': 'https://t.co/BSi8UGrj5q', 'expanded_url': 'http://www.espn.com', 'display_url': 'espn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5595530, 'friends_count': 1919, 'listed_count': 35157, 'created_at': 'Wed Jun 24 14:43:40 +0000 2009', 'favourites_count': 10659, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 22692, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/50323173/1501272451', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
18,,,,Fri Jul 15 01:31:49 +0000 2022,,"[0, 271]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",,9324,False,"Free agent guard Austin Rivers has agreed on a one-year deal with the Minnesota Timberwolves, his agents Dave  Spahn and Aaron Mintz of CAA Sports tell ESPN. Rivers played 67 games for Denver a year ago, where new president Tim Connelly signed him in consecutive seasons.",,1547755783248482305,1547755783248482305,,,,,,False,en,,,,,,986,False,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,False,"{'id': 50323173, 'id_str': '50323173', 'name': 'Adrian Wojnarowski', 'screen_name': 'wojespn', 'location': 'St. Bonaventure, NY', 'description': 'ESPN Senior NBA Insider', 'url': 'https://t.co/BSi8UGrj5q', 'entities': {'url': {'urls': [{'url': 'https://t.co/BSi8UGrj5q', 'expanded_url': 'http://www.espn.com', 'display_url': 'espn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5595530, 'friends_count': 1919, 'listed_count': 35157, 'created_at': 'Wed Jun 24 14:43:40 +0000 2009', 'favourites_count': 10659, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 22692, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/50323173/1501272451', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
19,,,,Fri Jul 15 00:44:55 +0000 2022,,"[0, 187]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/tauH7hJd7Q', 'expanded_url': 'https://es.pn/3uOeDMc', 'display_url': 'es.pn/3uOeDMc', 'indices': [164, 187]}]}",,4965,False,"ESPN story on the Phoenix Suns matching the four-year, $133 million offer sheet for restricted free agent center Deandre Ayton, ending the Indiana Pacers' pursuit: https://t.co/tauH7hJd7Q",,1547743981714362368,1547743981714362368,,,,,,False,en,,,,False,,532,False,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,False,"{'id': 50323173, 'id_str': '50323173', 'name': 'Adrian Wojnarowski', 'screen_name': 'wojespn', 'location': 'St. Bonaventure, NY', 'description': 'ESPN Senior NBA Insider', 'url': 'https://t.co/BSi8UGrj5q', 'entities': {'url': {'urls': [{'url': 'https://t.co/BSi8UGrj5q', 'expanded_url': 'http://www.espn.com', 'display_url': 'espn.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5595530, 'friends_count': 1919, 'listed_count': 35157, 'created_at': 'Wed Jun 24 14:43:40 +0000 2009', 'favourites_count': 10659, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 22692, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1509990164415893517/qIuzsMq6_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/50323173/1501272451', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",,,,
